origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2014-05-17,UNRATE,2014-08-31,3,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2014-08-31,3,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2014-08-31,3,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2014-08-31,3,US,quantile,0.9,0.0
2014-05-17,UNRATE,2014-08-31,3,US,quantile,0.95,0.05
2014-05-17,UNRATE,2014-09-30,4,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2014-09-30,4,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2014-09-30,4,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2014-09-30,4,US,quantile,0.9,0.0
2014-05-17,UNRATE,2014-09-30,4,US,quantile,0.95,0.05
2014-05-17,UNRATE,2014-10-31,5,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2014-10-31,5,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2014-10-31,5,US,quantile,0.5,-0.05
2014-05-17,UNRATE,2014-10-31,5,US,quantile,0.9,0.0
2014-05-17,UNRATE,2014-10-31,5,US,quantile,0.95,0.03
2014-05-17,UNRATE,2014-11-30,6,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2014-11-30,6,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2014-11-30,6,US,quantile,0.5,-0.05
2014-05-17,UNRATE,2014-11-30,6,US,quantile,0.9,0.0
2014-05-17,UNRATE,2014-11-30,6,US,quantile,0.95,0.04
2014-05-17,UNRATE,2014-12-31,7,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2014-12-31,7,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2014-12-31,7,US,quantile,0.5,-0.06
2014-05-17,UNRATE,2014-12-31,7,US,quantile,0.9,0.0
2014-05-17,UNRATE,2014-12-31,7,US,quantile,0.95,0.04
2014-05-17,UNRATE,2015-01-31,8,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2015-01-31,8,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-01-31,8,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-01-31,8,US,quantile,0.9,0.0
2014-05-17,UNRATE,2015-01-31,8,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-02-28,9,US,quantile,0.05,-0.24
2014-05-17,UNRATE,2015-02-28,9,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-02-28,9,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-02-28,9,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-02-28,9,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-03-31,10,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-03-31,10,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2015-03-31,10,US,quantile,0.5,-0.03
2014-05-17,UNRATE,2015-03-31,10,US,quantile,0.9,0.0
2014-05-17,UNRATE,2015-03-31,10,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-04-30,11,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2015-04-30,11,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-04-30,11,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-04-30,11,US,quantile,0.9,0.0
2014-05-17,UNRATE,2015-04-30,11,US,quantile,0.95,0.04
2014-05-17,UNRATE,2015-05-31,12,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-05-31,12,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2015-05-31,12,US,quantile,0.5,-0.03
2014-05-17,UNRATE,2015-05-31,12,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-05-31,12,US,quantile,0.95,0.06
2014-05-17,UNRATE,2015-06-30,13,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-06-30,13,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2015-06-30,13,US,quantile,0.5,-0.03
2014-05-17,UNRATE,2015-06-30,13,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-06-30,13,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-07-31,14,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-07-31,14,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-07-31,14,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-07-31,14,US,quantile,0.9,0.0
2014-05-17,UNRATE,2015-07-31,14,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-08-31,15,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2015-08-31,15,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-08-31,15,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-08-31,15,US,quantile,0.9,0.0
2014-05-17,UNRATE,2015-08-31,15,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-09-30,16,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-09-30,16,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-09-30,16,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-09-30,16,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-09-30,16,US,quantile,0.95,0.06
2014-05-17,UNRATE,2015-10-31,17,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2015-10-31,17,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-10-31,17,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-10-31,17,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-10-31,17,US,quantile,0.95,0.05
2014-05-17,UNRATE,2015-11-30,18,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-11-30,18,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2015-11-30,18,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2015-11-30,18,US,quantile,0.9,0.02
2014-05-17,UNRATE,2015-11-30,18,US,quantile,0.95,0.07
2014-05-17,UNRATE,2015-12-31,19,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2015-12-31,19,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2015-12-31,19,US,quantile,0.5,-0.03
2014-05-17,UNRATE,2015-12-31,19,US,quantile,0.9,0.01
2014-05-17,UNRATE,2015-12-31,19,US,quantile,0.95,0.06
2014-05-17,UNRATE,2016-01-31,20,US,quantile,0.05,-0.23
2014-05-17,UNRATE,2016-01-31,20,US,quantile,0.1,-0.18
2014-05-17,UNRATE,2016-01-31,20,US,quantile,0.5,-0.04
2014-05-17,UNRATE,2016-01-31,20,US,quantile,0.9,0.02
2014-05-17,UNRATE,2016-01-31,20,US,quantile,0.95,0.07
2014-05-17,UNRATE,2016-02-29,21,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2016-02-29,21,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2016-02-29,21,US,quantile,0.5,-0.02
2014-05-17,UNRATE,2016-02-29,21,US,quantile,0.9,0.02
2014-05-17,UNRATE,2016-02-29,21,US,quantile,0.95,0.07
2014-05-17,UNRATE,2016-03-31,22,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2016-03-31,22,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2016-03-31,22,US,quantile,0.5,-0.02
2014-05-17,UNRATE,2016-03-31,22,US,quantile,0.9,0.02
2014-05-17,UNRATE,2016-03-31,22,US,quantile,0.95,0.07
2014-05-17,UNRATE,2016-04-30,23,US,quantile,0.05,-0.22
2014-05-17,UNRATE,2016-04-30,23,US,quantile,0.1,-0.17
2014-05-17,UNRATE,2016-04-30,23,US,quantile,0.5,-0.03
2014-05-17,UNRATE,2016-04-30,23,US,quantile,0.9,0.02
2014-05-17,UNRATE,2016-04-30,23,US,quantile,0.95,0.07
